"";"FranjaHoraria";"Dia";"Malo";"PrimerCredito";"MedioOrigen";"Sexo";"Edad";"EstadoCivil";"Region";"TipoConvenio";"RubroLaboral";"DeudaTC";"DeudaTC_cat";"AtrasoTC";"LimiteUtilizadoTC";"EstadoCuentaTC";"CantAtraso1mTC";"CantAtraso3mTC";"MaximoAtrasoTC";"TieneTC";"CapitalPrestado";"Cuotas";"MontoCuota";"MontoTotal";"ProgramaFidelidad";"PeorCalificacionBCU";"PeorCalificacionBCU_cat";"MejorCalificacionBCU";"MejorCalificacionBCU_cat";"PromedioCalificacionBCU";"DeudaVigenteBCU";"ContingenciasBCU";"PrevisionesBCU";"DeudaMorosaBCU";"DeudaCastigadaBCU";"CantidadInstitucionesBCU";"FueDenegadoAnteriormente";"DiasUltDenegacion";"ContOutBoundCobranza";"ContactosInBound";"DeudaCreditos";"CantCredAtraso0";"CantCredAtrasoMedio";"CantCredAtrasoMayor";"CantCuotasAtraso";"CantCuotasAbiertas";"MontoCreditosAbiertos";"MontoAPagarMensual"
"315";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1390,59490205206;11;225,279302326044;2478,07256267115;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;788,532203892278;1;"1";264;0;0;0;0;0;0;0;0;0;0
"316";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";26;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2396,26078884146;1;"0";0;0;0;0;0;0;0;0;0;0;0
"317";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Hombre";37;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";117;0;0;0;0;0;0;0;0;0;0
"318";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";50;"Soltero";"MVDNoreste";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";516;0;0;0;0;0;0;0;0;0;0
"319";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Alianza";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"5";"Otros";"5";"Otros";6;0;0;873,061832671683;873,061832671683;0;1;"1";5;0;0;0;0;0;0;0;0;0;0
"320";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Mujer";51;"Divorciado";"Canelones";"Sin Convenio";"ServiciosVarios";1115,67992210317;"Con deudas";0;107,82;"Activa";0;0;0;"1";2301,12536296058;11;365,644297699052;4022,08639716081;"0";"5";"Otros";"3";"Otros";5;1365,56832976851;124,288383104227;253,275664199619;0;1682,81297793307;2;"1";392;0;0;0;0;0;0;0;0;0;0
"321";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";29;"Soltero";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"5";"Otros";"5";"Otros";6;0;0;464,80402835273;464,80402835273;0;1;"1";218;0;1;0;0;0;0;0;0;0;0
"322";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";25;"Otros";"Sin Identificar";"Sin Convenio";"Industria";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"323";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";38;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;8;359,663655587141;2877,31004139212;"0";"1C";"1C";"1C";"1C";1;9644,10243553299;336,102152509642;49,8296506568654;0;0;3;"0";0;0;0;0;0;0;0;0;0;0;0
"324";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";58;"Divorciado";"MVDNoreste";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"5";"Otros";"5";"Otros";0;0;0;0;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"325";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";54;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"326";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1124,28207236007;1;"1";898;0;0;0;0;0;0;0;0;0;0
"327";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";33;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"328";"Horas-Casa";"Viernes";"0";"Nuevo";"Web";"Hombre";69;"Soltero";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"5";"Otros";"3";"Otros";5;65253,2648239293;0;10918,3717563702;0;3317,15984422753;3;"0";0;0;0;0;0;0;0;0;0;0;0
"329";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";25;"Casado";"Sin Identificar";"Alianza";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1497,05421243682;1;"0";0;0;0;0;0;0;0;0;0;0;0
"330";"Horas-Casa";"Viernes";"0";"Nuevo";"Web";"Hombre";32;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"1C";"1C";"1C";"1C";1;14161,2344326393;0;61,4156238491291;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"331";"Horas-Casa";"Viernes";"0";"Nuevo";"Web";"Hombre";52;"Casado";"Sin Identificar";"Sin Convenio";"Industria";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"2B";"Otros";"1C";"1C";2;30528,5132532103;1757,01665874277;522,214738883949;0;0;5;"0";0;0;0;0;0;0;0;0;0;0;0
"332";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";33;"Soltero";"Sin Identificar";"Sin Convenio";"Otros";2407,45815354494;"Con deudas";881;102,38;"Cancelada";2;26;852;"1";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2407,45583588677;1;"0";0;0;1;0;0;0;0;0;0;0;0
"333";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"4";"Otros";"1C";"1C";3;0,00231765817008676;0;298,268700541146;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"334";"Horas-Trabajo";"Sábado";"1";"Renovacion";"Web";"Hombre";34;"Soltero";"MVDCentrosur";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"335";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";22;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"1C";"1C";"1C";"1C";1;20157,2200725727;0;102,03721859624;0;0;5;"1";370;0;0;0;0;0;0;0;0;0;0
"336";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";37;"Casado";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2700,59324123935;1;"0";0;0;0;0;0;0;0;0;0;0;0
"337";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";53;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"5";"Otros";6;0;0;1321,72337186976;1321,72337186976;0;1;"1";166;0;0;0;0;0;0;0;0;0;0
"338";"Horas-Dormir";"Sábado";"0";"Nuevo";"Web";"Hombre";31;"Otros";"DptoCentroSur";"Sin Convenio";"Otros";425,624016987413;"Con deudas";0;96,78;"Activa";0;0;0;"1";1390,59490205206;10;238,234804967231;2382,34864493022;"0";"1C";"1C";"1C";"1C";1;1121,5055178723;153,206475675415;6,38051294224885;0;0;1;"1";53;0;2;0;0;0;0;0;0;0;0
"339";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Alianza";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"340";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";30;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";390;0;0;0;0;0;0;0;0;0;0
"341";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Mujer";60;"Casado";"MVDCentrosur";"Sin Convenio";"SupermercadosYMas";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"2B";"Otros";"1C";"1C";2;7345,28450871087;0;163,276700424442;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"342";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Hombre";33;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"5";"Otros";"5";"Otros";6;0;0;2137,74546219038;2137,74546219038;0;1;"1";330;0;0;0;0;0;0;0;0;0;0
"343";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"344";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";31;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"1C";"1C";"1C";"1C";1;2298,6186082195;80,6521866608492;11,6809971772373;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"345";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";24;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";5;0;0;0;0;0;0;0;0;0;0
"346";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";35;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;9;491,605433773485;4424,44967250129;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1861,97399644246;2;"1";2026;0;0;0;0;0;0;0;0;0;0
"347";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";48;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"5";"Otros";"5";"Otros";6;0;0;811,180359530366;2049,67199119597;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"348";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";60;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"349";"Horas-Casa";"Sábado";"0";"Nuevo";"Web";"Hombre";51;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2301,12536296058;7;483,995259388915;3387,96758201513;"0";"5";"Otros";"1C";"1C";1;333,133918795803;130,77295437705;2,31953436586426;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"350";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";60;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;3389,90973182147;1;"0";0;0;0;0;0;0;0;0;0;0;0
"351";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";33;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2337,30595704241;1;"1";801;0;0;0;0;0;0;0;0;0;0
"352";"Horas-Trabajo";"Domingo";"0";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"353";"Horas-Trabajo";"Domingo";"0";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"354";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";40;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"355";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";27;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";1045,72571106917;"Con deudas";-9;106,36;"Activa";0;0;0;"1";920,450145184232;7;199,594633642297;1397,16278100196;"0";"5";"Otros";"3";"Otros";5;1437,72471777487;0;1058,18400378424;813,767672232016;0;2;"1";4;0;4;0;0;0;0;0;0;0;0
"356";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Alianza";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";218;0;0;0;0;0;0;0;0;0;0
"357";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";54;"Viudo";"MVDEste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"358";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";28;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;858,870811696242;1;"0";0;0;0;0;0;0;0;0;0;0;0
"359";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";25;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;611,74355633623;1;"1";397;0;0;0;0;0;0;0;0;0;0
"360";"Horas-Trabajo";"Sábado";"0";"Nuevo";"Web";"Hombre";34;"Casado";"Sin Identificar";"Sin Convenio";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"1C";"1C";"1C";"1C";1;22724,5618749811;4635,31634017352;136,799773489371;0;0;1;"0";0;0;1;0;0;0;0;0;0;0;0
"361";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";34;"Otros";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;11;294,353849683654;3237,89278809357;"0";"4";"Otros";"4";"Otros";5;0;0;535,909085779889;0;0;2;"1";109;0;1;0;0;0;0;0;0;0;0
"362";"Horas-Trabajo";"Lunes";"0";"Nuevo";"Web";"Mujer";57;"Divorciado";"MVDEste";"Sin Convenio";"AdmYServDomestico";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;8;356,309178169356;2850,47302086016;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"363";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Hombre";32;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";927,063268034704;7;201,385412211549;1409,69704068991;"0";"5";"Otros";"5";"Otros";6;0;0;1719,61660885208;1719,61660885208;2803,81014784416;2;"1";43;0;0;0;0;0;0;0;0;0;0
"364";"Horas-Casa";"Sábado";"1";"Renovacion";"Web";"Mujer";29;"Soltero";"DptoSuroeste";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";3095;0;0;0;1;0;0;0;0;0;0
"365";"Horas-Trabajo";"Domingo";"0";"Nuevo";"Web";"Hombre";31;"Soltero";"Canelones";"Sin Convenio";"AdmYServDomestico";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";2242;0;0;0;0;0;0;0;0;0;0
"366";"Horas-Trabajo";"Domingo";"1";"Nuevo";"Web";"Hombre";27;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"367";"Horas-Trabajo";"Domingo";"1";"Nuevo";"Web";"Hombre";39;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";150;0;0;0;0;0;0;0;0;0;0
"368";"Horas-Casa";"Domingo";"0";"Nuevo";"Web";"Hombre";53;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";12;0;0;0;0;0;0;0;0;0;0
"369";"Horas-Dormir";"Lunes";"1";"Nuevo";"Web";"Hombre";22;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"370";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Mujer";48;"Soltero";"DptoNoroeste";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";13;0;0;0;0;0;0;0;0;0;0
"371";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Mujer";26;"Casado";"MVDNoroeste";"Sin Convenio";"Otros";-0,0414202565332904;"Sin deudas";0;93,13;"Activa";0;0;0;"1";2301,12536296058;8;442,880592977984;3543,04502247577;"1";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";102;0;4;0;0;0;0;0;0;0;0
"372";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";49;"Casado";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"373";"Horas-Casa";"Sábado";"0";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";927,063268034704;7;201,385412211549;1409,69704068991;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1396,79231999887;1;"1";928;0;0;0;0;0;0;0;0;0;0
"374";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";25;"Casado";"Sin Identificar";"Alianza";"Industria";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"5";"Otros";"5";"Otros";6;0;0;805,393877036203;2035,05083949217;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"375";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";45;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2540,64489974042;1;"1";9;0;1;0;0;0;0;0;0;0;0
"376";"Horas-Casa";"Sábado";"1";"Nuevo";"Web";"Hombre";49;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"5";"Otros";"5";"Otros";6;0;0;486,105829549334;486,105829549334;3250,19920653468;2;"0";0;0;0;0;0;0;0;0;0;0;0
"377";"Horas-Trabajo";"Domingo";"1";"Renovacion";"Web";"Mujer";41;"Casado";"MVDSureste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1380,67521777635;7;294,394889041018;2060,7636142979;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";3390;0;1;0;1;0;1;2;0;0;0
"378";"Horas-Trabajo";"Domingo";"1";"Nuevo";"Web";"Hombre";29;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";467;0;0;0;0;0;0;0;0;0;0
"379";"Horas-Trabajo";"Domingo";"1";"Nuevo";"Web";"Hombre";54;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"380";"Horas-Trabajo";"Domingo";"1";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";557;0;0;0;0;0;0;0;0;0;0
"381";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Mujer";25;"Casado";"Sin Identificar";"Sin Convenio";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"382";"Horas-Trabajo";"Lunes";"1";"Nuevo";"Web";"Hombre";23;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
